ticker,momentum_18m,roe_ttm,sector_rs_3m,analyst_rev_3m,macro_hy,composite
FICO,3.5108273898435676,1.6225563363135724,0.40633962627559933,0.303597093025115,0.11626436737571065,0.7571212574523027
ONIT,0.16015318797730746,0.40474402880130567,0.9110999972061005,1.7163725324362678,0.11626436737571065,0.7557718792809692
OPFI,4.971007075970876,0.7137926567380848,0.9110999972061005,0.38356551412386014,0.11626436737571065,0.7531719559664359
FIX,4.125434505892383,0.6870990496492709,-0.32548466765083295,1.8229970939012599,0.11626436737571065,0.7527297380725287
SIX,0.38070283438380526,1.6225563363135724,0.9618912349328478,0.38356551412386014,0.11626436737571065,0.7515510367463631
LIN,-0.16047069538643674,0.4150797409575978,1.5891455937964527,1.0766251636463129,0.11626436737571065,0.7512912458524957
BOOT,1.7124572849258717,0.5257523411002002,1.5891455937964527,0.5701584966875968,0.11626436737571065,0.7509365539992842
MCCC,-0.16047069538643674,1.6225563363135724,0.9618912349328478,0.49019007558885286,0.11626436737571065,0.7498156936057868
DKS,1.095552362389519,0.7834682721588537,1.5891455937964527,0.43687779485635647,0.11626436737571065,0.7496446748139771
FFBC,1.0071426930065177,0.4636917948407747,0.9110999972061005,1.449811128773786,0.11626436737571065,0.7488131155969642
BURL,1.4307400452513006,0.789265320437949,1.5891455937964527,0.35690937375761195,0.11626436737571065,0.7487883579123996
SOMH,-0.16047069538643674,0.44130966319101983,0.9110999972061005,1.7163725324362678,0.11626436737571065,0.7484250232803391
GDDY,2.9226855382215278,1.6225563363135724,0.40633962627559933,0.38356551412386014,0.11626436737571065,0.7467066648821528
LDWY,-0.8733460716709046,0.13557586125356003,0.9110999972061005,2.164462251992886,0.11626436737571065,0.7465907849006659
DNBK,-0.16047069538643674,0.4297191271639566,0.9110999972061005,1.7163725324362678,0.11626436737571065,0.7456722709739116
CKXE,-0.16047069538643674,0.3665823512336496,0.9618912349328478,1.7163725324362678,0.11626436737571065,0.7427402056505662
APP,4.971007075970876,1.1952847244041314,0.40633962627559933,0.35690937375761195,0.11626436737571065,0.741314900604144
RL,2.1064105302400504,0.6415369494607959,1.5891455937964527,0.33025323339136375,0.11626436737571065,0.7411555607177792
CAKE,1.0936035666545514,0.7196046071237377,1.5891455937964527,0.46353393522260405,0.11626436737571065,0.7407104479183726
FULT,1.7787787087309772,0.4716934259034484,0.9110999972061005,1.2365620058438007,0.11626436737571065,0.7386486370647007
BYD,0.1622399887633972,0.6534728009858277,1.5891455937964527,0.7034391985188383,0.11626436737571065,0.7354134650989168
TBNK,-0.07931972487949905,0.36428974757288973,0.9110999972061005,1.7163725324362678,0.11626436737571065,0.7341903418463801
GWW,1.4449053190552053,0.9091786830497306,1.5891455937964527,0.17031639119387468,0.11626436737571065,0.7336602118640053
AN,0.5070280933336836,0.6767831680256724,1.5891455937964527,0.5968146370538455,0.11626436737571065,0.7328657491514585
ITG,-0.16047069538643674,0.374751070714106,0.9110999972061005,1.7163725324362678,0.11626436737571065,0.7326173575670721
DAVE,4.971007075970876,0.6262597935515957,0.9110999972061005,0.38356551412386014,0.11626436737571065,0.7323829009596448
YANB,-0.16047069538643674,0.37135323749961996,0.9110999972061005,1.7163725324362678,0.11626436737571065,0.7318103721786317
CMG,0.7164181079180427,0.7874060131043726,1.5891455937964527,0.43687779485635647,0.11626436737571065,0.7316231755649641
WSO,1.2321791491106715,0.572044291154794,1.5891455937964527,0.5435023563213492,0.11626436737571065,0.7315861520095064
CTBI,1.4259879761661212,0.47782219154830347,0.9110999972061005,1.2632181462100496,0.11626436737571065,0.7287955156140951
MTH,1.0913086294880292,0.5349702255682055,1.5891455937964527,0.5968146370538455,0.11626436737571065,0.7283992021255273
FLR,1.8677192777801002,0.5732070656176006,1.5891455937964527,0.38356551412386014,0.11626436737571065,0.7256543173559907
CTCO,-0.16047069538643674,1.6225563363135724,0.9618912349328478,0.38356551412386014,0.11626436737571065,0.724492360257851
COST,1.58997659116964,0.6793357306381517,1.5891455937964527,0.33025323339136375,0.11626436737571065,0.7243110742938806
TXRH,1.5748341360295226,0.6773951095175703,1.5891455937964527,0.33025323339136375,0.11626436737571065,0.7230930540207368
